adaptation_fraction,repeat,adaptation_n,evaluation_n,method,score_threshold,platt_slope,platt_intercept,brier,log_loss,accuracy,balanced_accuracy,macro_f1,fake_recall,real_recall,predicted_real_rate
0.05,12,1029,19558,adaptation_platt_probability_0.5,,0.02805221868392336,1.2089226727081825,0.17786996930493632,0.5410010590316142,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,13,1029,19558,locked_zero_threshold,0.0,,,,,0.4355251048164434,0.5153463008477774,0.4260877192469512,0.6639416703490941,0.36675093134646086,0.3596482257899581
0.05,13,1029,19558,adaptation_balanced_accuracy_threshold,-0.16979446733290415,,,,,0.4914101646385111,0.5130968501546385,0.461614800653079,0.5534688466637208,0.47272485364555616,0.46666325800184066
0.05,13,1029,19558,adaptation_platt_probability_0.5,,0.03857953246971818,1.212116413882279,0.17788008106102784,0.5410278104916124,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,14,1029,19558,locked_zero_threshold,0.0,,,,,0.43537171489927395,0.5154781450772157,0.4260005165487881,0.6646045072912063,0.3663517828632251,0.3591880560384497
0.05,14,1029,19558,adaptation_balanced_accuracy_threshold,-0.1096375663573112,,,,,0.47100930565497495,0.5147267799529511,0.4500743610249804,0.5961113566062749,0.43334220329962747,0.426526229675836
0.05,14,1029,19558,adaptation_platt_probability_0.5,,0.06157927647830776,1.2186605947728175,0.17791523950042798,0.541121237263709,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,15,1029,19558,locked_zero_threshold,0.0,,,,,0.43465589528581655,0.5161706285980099,0.425605567029262,0.6679186920017676,0.36442256519425226,0.3569383372532979
0.05,15,1029,19558,adaptation_balanced_accuracy_threshold,0.20654215664074213,,,,,0.3726352387769711,0.5115718078057427,0.3724714218441162,0.7702165267344233,0.2529270888770623,0.2475713263114838
0.05,15,1029,19558,adaptation_platt_probability_0.5,,-0.11753891722235768,1.1791666935458203,0.1781123491940045,0.5416695508271777,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,16,1029,19558,locked_zero_threshold,0.0,,,,,0.4359852745679517,0.5165721876111931,0.42666989795105537,0.6665930181175431,0.366551357104843,0.35888127620411087
0.05,16,1029,19558,adaptation_balanced_accuracy_threshold,-0.4976085601730489,,,,,0.5902444012680234,0.5029621444497725,0.49587387883924705,0.3404772425983208,0.6654470463012241,0.664076081398916
0.05,16,1029,19558,adaptation_platt_probability_0.5,,-0.010743571049704222,1.1984138144020111,0.17786568787591286,0.5409905218231911,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,17,1029,19558,locked_zero_threshold,0.0,,,,,0.4352694549544943,0.5165697770812456,0.4261389207839905,0.6679186920017676,0.3652208621607238,0.35755189692197564
0.05,17,1029,19558,adaptation_balanced_accuracy_threshold,-0.2092183486832181,,,,,0.5029655383986092,0.51119447167886,0.46714364941872544,0.5265134776844896,0.49587546567323043,0.4906943450250537
0.05,17,1029,19558,adaptation_platt_probability_0.5,,-0.03554557663955606,1.1930453307155118,0.17789015417147291,0.5410563417884818,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,18,1029,19558,locked_zero_threshold,0.0,,,,,0.43562736476122305,0.5167254032463842,0.4264348324300503,0.6676977463543968,0.3657530601383715,0.358012066673484
0.05,18,1029,19558,adaptation_balanced_accuracy_threshold,0.4424324866187836,,,,,0.30984763268227833,0.5041577379069592,0.30409636295463066,0.8658859920459567,0.1424294837679617,0.14050516412721137
0.05,18,1029,19558,adaptation_platt_probability_0.5,,-0.06089043564747978,1.186125758754562,0.1779354973582488,0.541180397208331,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,19,1029,19558,locked_zero_threshold,0.0,,,,,0.4364965742918499,0.517522494947882,0.42723512260290464,0.668360583296509,0.36668440659925494,0.35857449636977196
0.05,19,1029,19558,adaptation_balanced_accuracy_threshold,0.3704005689854405,,,,,0.32897024235606914,0.5104982400779647,0.32623563334973804,0.8484312859036677,0.17256519425226183,0.1677063094385929
0.05,19,1029,19558,adaptation_platt_probability_0.5,,-0.16877653154174946,1.1644704054935513,0.17836158089854431,0.5423490514078037,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,20,1029,19558,locked_zero_threshold,0.0,,,,,0.43567849473361286,0.5154460879685865,0.42622071031702347,0.6639416703490941,0.3669505055880788,0.35980161570712754
0.05,20,1029,19558,adaptation_balanced_accuracy_threshold,-0.11347858938375488,,,,,0.47264546477144903,0.514710229607093,0.4510867758020346,0.5930181175430844,0.43640234167110165,0.42959402801922486
0.05,20,1029,19558,adaptation_platt_probability_0.5,,0.13027168299666575,1.235891160705594,0.17813321440156535,0.5416918576810805,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,21,1029,19558,locked_zero_threshold,0.0,,,,,0.4355251048164434,0.5163500366988486,0.42628556269633056,0.6668139637649139,0.3658861096327834,0.35831884650782286
0.05,21,1029,19558,adaptation_balanced_accuracy_threshold,0.3410961027822388,,,,,0.33934962675120156,0.5101471405117897,0.33807275375640733,0.828104286345559,0.19218999467802023,0.18749360875345128
0.05,21,1029,19558,adaptation_platt_probability_0.5,,-0.07671535534912455,1.1840839484566665,0.17797402596045264,0.5412861232873022,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,22,1029,19558,locked_zero_threshold,0.0,,,,,0.43470702525820637,0.5152773655706242,0.4254692421370019,0.6652673442333186,0.3652873869079297,0.3582165865630433
0.05,22,1029,19558,adaptation_balanced_accuracy_threshold,-0.1289727807914619,,,,,0.47745168217609163,0.5135903179712416,0.45367664473447933,0.5808661069376934,0.4463145290047898,0.4400245423867471
0.05,22,1029,19558,adaptation_platt_probability_0.5,,0.08914846835347347,1.225265650896195,0.17798269195923233,0.541297810894243,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,23,1029,19558,locked_zero_threshold,0.0,,,,,0.4355251048164434,0.5161956157986838,0.4262552682825539,0.6663720724701724,0.3660191591271953,0.35852336639738214
0.05,23,1029,19558,adaptation_balanced_accuracy_threshold,0.259115241444257,,,,,0.35923918601083954,0.5116590572311548,0.3591884659304678,0.7954043305346885,0.22791378392762107,0.22251763984047448
0.05,23,1029,19558,adaptation_platt_probability_0.5,,-0.08357031126143455,1.1800633940590222,0.17799425603124747,0.5413404688594221,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,24,1029,19558,locked_zero_threshold,0.0,,,,,0.4362409244299008,0.5165840785790432,0.4268612997300557,0.6661511268228016,0.3670170303352847,0.3593414459556192
0.05,24,1029,19558,adaptation_balanced_accuracy_threshold,0.030734211338022066,,,,,0.4258615400347684,0.5161630736443944,0.418937336172396,0.6842686699072028,0.34805747738158593,0.3405767460885571
0.05,24,1029,19558,adaptation_platt_probability_0.5,,-0.08251018681609827,1.1774929657299658,0.17799200417639804,0.5413321022414909,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,25,1029,19558,locked_zero_threshold,0.0,,,,,0.43634318437468045,0.5171910764768259,0.42705647996250296,0.6676977463543968,0.36668440659925494,0.3587278862869414
0.05,25,1029,19558,adaptation_balanced_accuracy_threshold,-0.3716450474596227,,,,,0.5525104816443399,0.5049749075591162,0.4859866639227256,0.4164825452938577,0.5934672698243747,0.59116474077104
0.05,25,1029,19558,adaptation_platt_probability_0.5,,0.05024665757834946,1.2130479932830667,0.17789594474996903,0.5410686881034449,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,26,1029,19558,locked_zero_threshold,0.0,,,,,0.4337355557827999,0.5149542222724972,0.42468549414272694,0.6661511268228016,0.36375731772219266,0.35683607730851824
0.05,26,1029,19558,adaptation_balanced_accuracy_threshold,-0.09514363600435277,,,,,0.46497596891297677,0.5159749200233198,0.44659932536547065,0.6109147149801148,0.42103512506652474,0.4136414766336026
0.05,26,1029,19558,adaptation_platt_probability_0.5,,0.09196751591993034,1.2228425060027996,0.17799159199708903,0.5413213722274994,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,27,1029,19558,locked_zero_threshold,0.0,,,,,0.4359852745679517,0.5162633458108634,0.4266090207328057,0.66570923552806,0.36681745609366684,0.35929031598322936
0.05,27,1029,19558,adaptation_balanced_accuracy_threshold,0.4500140184508834,,,,,0.3072400040903978,0.503001830003784,0.3010333399130666,0.8674326115775519,0.13857104843001597,0.1371817159218734
0.05,27,1029,19558,adaptation_platt_probability_0.5,,0.039358812960637285,1.211939361654957,0.17788082210964157,0.5410296485075916,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,28,1029,19558,locked_zero_threshold,0.0,,,,,0.4351671950097147,0.5154995164829685,0.4258535156744574,0.6650463985859478,0.36595263437998937,0.35877901625933123
0.05,28,1029,19558,adaptation_balanced_accuracy_threshold,-0.3241211295524684,,,,,0.5390632989058186,0.5068047349628202,0.4818495997055211,0.44675209898365004,0.5668573709419904,0.5637079455977094
0.05,28,1029,19558,adaptation_platt_probability_0.5,,0.052223286502760466,1.2162770423348908,0.1778990728809132,0.5410784875577094,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,29,1029,19558,locked_zero_threshold,0.0,,,,,0.43629205440229063,0.5168489723028933,0.42695134854967387,0.6668139637649139,0.3668839808408728,0.3590857960936701
0.05,29,1029,19558,adaptation_balanced_accuracy_threshold,-0.2592389509258616,,,,,0.5195316494529093,0.5100810714135371,0.4748823695273099,0.4924878479893946,0.5276742948376796,0.5230084875754167
0.05,29,1029,19558,adaptation_platt_probability_0.5,,-0.04698230278207266,1.1897190420211452,0.17790778916884845,0.5411047279833653,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,30,1029,19558,locked_zero_threshold,0.0,,,,,0.4357807546783925,0.5166707694670283,0.4265378318311747,0.6672558550596553,0.36608568387440127,0.3583699764802127
0.05,30,1029,19558,adaptation_balanced_accuracy_threshold,0.28892690416324196,,,,,0.35034257081501174,0.5098863476285207,0.34999539903449306,0.8068935041979673,0.21287919105907396,0.20830350751610593
0.05,30,1029,19558,adaptation_platt_probability_0.5,,-0.06860149679563445,1.184557627342192,0.1779533282806752,0.5412298637228944,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,31,1029,19558,locked_zero_threshold,0.0,,,,,0.4350138050925452,0.5164806756633131,0.42593173456131095,0.6681396376491383,0.364821713677488,0.35719398711524697
0.05,31,1029,19558,adaptation_balanced_accuracy_threshold,-0.2623455532742147,,,,,0.5194293895081297,0.5092424421655072,0.4744618347169274,0.49027839151568714,0.5282064928153273,0.5239288270784334
0.05,31,1029,19558,adaptation_platt_probability_0.5,,0.1661061835846749,1.2420702168796465,0.17831601076676573,0.5421606425234,0.7685857449636977,0.5000772104500825,0.4347935322244566,0.0002209456473707468,0.9999334752527941,0.9998977400552204
0.05,32,1029,19558,locked_zero_threshold,0.0,,,,,0.43465589528581655,0.5147036300464445,0.42531856238281385,0.6637207247017234,0.3656865353911655,0.35888127620411087
0.05,32,1029,19558,adaptation_balanced_accuracy_threshold,-0.2843720220824264,,,,,0.525974025974026,0.5071687690799325,0.4764908204616886,0.4721608484312859,0.542176689728579,0.5388587790162593
0.05,32,1029,19558,adaptation_platt_probability_0.5,,0.18749862337439138,1.257973393389738,0.17844177490317387,0.542509240509472,0.7685857449636977,0.5000772104500825,0.4347935322244566,0.0002209456473707468,0.9999334752527941,0.9998977400552204
0.05,33,1029,19558,locked_zero_threshold,0.0,,,,,0.43496267512015546,0.5146715729378152,0.4255388495171434,0.6630578877596112,0.36628525811601914,0.35949483587278863
0.05,33,1029,19558,adaptation_balanced_accuracy_threshold,-0.13239564281221416,,,,,0.47816750178954903,0.5123573612998706,0.45371334569921995,0.5760053026955368,0.4487094199042044,0.4429900807853564
0.05,33,1029,19558,adaptation_platt_probability_0.5,,0.068747969201996,1.2198556439930963,0.17792981171116795,0.5411595980775797,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,34,1029,19558,locked_zero_threshold,0.0,,,,,0.43634318437468045,0.516418971976002,0.42690418855519907,0.6654882898806893,0.36734965407131454,0.3597504857347377
0.05,34,1029,19558,adaptation_balanced_accuracy_threshold,0.1139280615210318,,,,,0.3991205644748952,0.5115065765136306,0.39652767188038895,0.7207247017233761,0.30228845130388504,0.296962879640045
0.05,34,1029,19558,adaptation_platt_probability_0.5,,-0.037210645293508364,1.1919835546958057,0.17789193639564935,0.5410618676721042,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,35,1029,19558,locked_zero_threshold,0.0,,,,,0.43440024542386746,0.5147689495286767,0.4251422911727182,0.6643835616438356,0.3651543374135178,0.35831884650782286
0.05,35,1029,19558,adaptation_balanced_accuracy_threshold,-0.00465990269235711,,,,,0.4364454443194601,0.5154817608721368,0.42679280711621803,0.6626159964648697,0.36834752527940395,0.36118212496165253
0.05,35,1029,19558,adaptation_platt_probability_0.5,,-0.1038865757619163,1.1768585436696033,0.17806066062908077,0.5415229100510879,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,36,1029,19558,locked_zero_threshold,0.0,,,,,0.4357807546783925,0.5163619276666988,0.42647719249277066,0.6663720724701724,0.3663517828632251,0.35877901625933123
0.05,36,1029,19558,adaptation_balanced_accuracy_threshold,-0.6703991095666123,,,,,0.6318130688209428,0.4944876471510946,0.4944414412688463,0.2388422448077773,0.750133049494412,0.7526843235504653
0.05,36,1029,19558,adaptation_platt_probability_0.5,,0.08214757737206085,1.2236259526482858,0.17796278009881664,0.5412464371242318,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,37,1029,19558,locked_zero_threshold,0.0,,,,,0.43608753451273136,0.5168703437086462,0.4268042019732646,0.6672558550596553,0.366484832357637,0.3586767563145516
0.05,37,1029,19558,adaptation_balanced_accuracy_threshold,0.4180692449821445,,,,,0.3160854893138358,0.5064399071346277,0.31141935019804423,0.8608042421564295,0.15207557211282596,0.14909499948870028
0.05,37,1029,19558,adaptation_platt_probability_0.5,,-0.1580686754395501,1.1666693801815067,0.17830141146648826,0.5421877601480148,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,38,1029,19558,locked_zero_threshold,0.0,,,,,0.4359852745679517,0.516958239861605,0.426745702123216,0.6676977463543968,0.3662187333688132,0.3583699764802127
0.05,38,1029,19558,adaptation_balanced_accuracy_threshold,0.27114381323972325,,,,,0.3562225176398405,0.5107775234897324,0.35610784884125835,0.7984975695978789,0.22305747738158596,0.2180693322425606
0.05,38,1029,19558,adaptation_platt_probability_0.5,,-0.03800008305832791,1.1911102241087228,0.17789320348964485,0.5410652242663883,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,39,1029,19558,locked_zero_threshold,0.0,,,,,0.43491154514776564,0.5154876255151185,0.42566196004708745,0.6654882898806893,0.36548696114954765,0.35831884650782286
0.05,39,1029,19558,adaptation_balanced_accuracy_threshold,-0.12402417495358514,,,,,0.47607117292156664,0.5137731801851145,0.45289991184329603,0.5839593460008837,0.4435870143693454,0.4372123939053073
0.05,39,1029,19558,adaptation_platt_probability_0.5,,0.02500794631582917,1.2078896326664335,0.17786775762219809,0.5409952042552812,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,40,1029,19558,locked_zero_threshold,0.0,,,,,0.43496267512015546,0.5153664669885567,0.425676013055503,0.6650463985859478,0.3656865353911655,0.35857449636977196
0.05,40,1029,19558,adaptation_balanced_accuracy_threshold,-0.06273245062050281,,,,,0.4568463033029962,0.5175579326777789,0.4416457688256227,0.6305788775961113,0.4045369877594465,0.396410675938235
0.05,40,1029,19558,adaptation_platt_probability_0.5,,-0.03573202977894109,1.192067361718345,0.1778898850729508,0.5410564554101326,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,41,1029,19558,locked_zero_threshold,0.0,,,,,0.43465589528581655,0.515012471846774,0.42537937469380593,0.6646045072912063,0.3654204364023417,0.3584722364249923
0.05,41,1029,19558,adaptation_balanced_accuracy_threshold,-0.010045808652478339,,,,,0.43874629307700175,0.5157432004829526,0.42853012943116564,0.6590808661069377,0.37240553485896755,0.36511913283566827
0.05,41,1029,19558,adaptation_platt_probability_0.5,,0.07187627684972624,1.2204919118159991,0.17793744191209737,0.5411785312708592,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,42,1029,19558,locked_zero_threshold,0.0,,,,,0.43440024542386746,0.514614528628512,0.42511193638963873,0.6639416703490941,0.3652873869079297,0.35852336639738214
0.05,42,1029,19558,adaptation_balanced_accuracy_threshold,-0.39997197451647637,,,,,0.5607424071991001,0.5029951569513686,0.4876535746511573,0.39549270879363674,0.6104976051091006,0.609111361079865
0.05,42,1029,19558,adaptation_platt_probability_0.5,,0.2291737747921458,1.262205503313607,0.17874693636708955,0.543284449292879,0.7685346149913079,0.5000439480764794,0.4347771354891227,0.0002209456473707468,0.999866950505588,0.9998466100828306
0.05,43,1029,19558,locked_zero_threshold,0.0,,,,,0.4355251048164434,0.5158867739983543,0.42619452346748243,0.6654882898806893,0.36628525811601914,0.3589324061765007
0.05,43,1029,19558,adaptation_balanced_accuracy_threshold,-0.1518166618946336,,,,,0.4848655281726148,0.512776999287659,0.457783219520519,0.5647370746796289,0.4608169238956892,0.45490336435218326
0.05,43,1029,19558,adaptation_platt_probability_0.5,,0.04565566310949102,1.2129612567873278,0.1778887708046115,0.5410506989885258,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,44,1029,19558,locked_zero_threshold,0.0,,,,,0.4362409244299008,0.5169701308294552,0.4269373617645035,0.6672558550596553,0.36668440659925494,0.35883014623172105
0.05,44,1029,19558,adaptation_balanced_accuracy_threshold,-0.23815507717387185,,,,,0.5125268432355047,0.5103111741350372,0.4716181014451686,0.506186478126381,0.5144358701436934,0.5096635647816751
0.05,44,1029,19558,adaptation_platt_probability_0.5,,0.053469008943187304,1.215756557360756,0.1779012198087163,0.5410829686106383,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,45,1029,19558,locked_zero_threshold,0.0,,,,,0.4354228448716638,0.515974670151313,0.42613615956964035,0.6659301811754308,0.3660191591271953,0.3586256263421618
0.05,45,1029,19558,adaptation_balanced_accuracy_threshold,-0.06476860319897537,,,,,0.4581756825851314,0.518345543941374,0.4427405434258867,0.6303579319487406,0.40633315593400743,0.3978423151651498
0.05,45,1029,19558,adaptation_platt_probability_0.5,,0.07896408148998449,1.223000631145886,0.17795515060740918,0.5412253323604714,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,46,1029,19558,locked_zero_threshold,0.0,,,,,0.4351671950097147,0.5158083582832982,0.42591422095505094,0.6659301811754308,0.3656865353911655,0.3583699764802127
0.05,46,1029,19558,adaptation_balanced_accuracy_threshold,0.039065530240443014,,,,,0.4224358318846508,0.515169861814313,0.4161082319016841,0.6878038002651348,0.3425359233634912,0.33551487882196546
0.05,46,1029,19558,adaptation_platt_probability_0.5,,0.03279369427828606,1.209882457922957,0.17787410317166613,0.5410117496793052,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,47,1029,19558,locked_zero_threshold,0.0,,,,,0.43634318437468045,0.51603291972559,0.42682755537009553,0.6643835616438356,0.36768227780734436,0.36026178545863585
0.05,47,1029,19558,adaptation_balanced_accuracy_threshold,0.14845037435356923,,,,,0.3890479599141016,0.5092776741184575,0.38753209628983265,0.7330976579761379,0.285457690260777,0.2811637181715922
0.05,47,1029,19558,adaptation_platt_probability_0.5,,-0.028812584254400864,1.1925339750496555,0.1778811046603491,0.5410325144074694,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,48,1029,19558,locked_zero_threshold,0.0,,,,,0.43434911545147764,0.51558500210598,0.4252638698236687,0.6668139637649139,0.3643560404470463,0.35714285714285715
0.05,48,1029,19558,adaptation_balanced_accuracy_threshold,-0.0969537646562309,,,,,0.46620308825033235,0.515923902038885,0.447375456767644,0.6084843128590367,0.42336349121873335,0.4159934553635341
0.05,48,1029,19558,adaptation_platt_probability_0.5,,0.07954449412321102,1.222058554083989,0.17795675773157368,0.5412293733632145,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,49,1029,19558,locked_zero_threshold,0.0,,,,,0.4359341445955619,0.5163845043374253,0.42659511685264984,0.6661511268228016,0.36661788185204897,0.3590346661212803
0.05,49,1029,19558,adaptation_balanced_accuracy_threshold,0.3262699049178518,,,,,0.3425196850393701,0.5105107777733617,0.3415436440353304,0.8232434821034026,0.1977780734433209,0.19291338582677164
0.05,49,1029,19558,adaptation_platt_probability_0.5,,-0.06777768509758096,1.1832202466285866,0.17795135836007214,0.5412230940652598,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,50,1029,19558,locked_zero_threshold,0.0,,,,,0.4342979854790878,0.5143163725310588,0.42497758475191694,0.6632788334069819,0.3653539116551357,0.3587278862869414
0.05,50,1029,19558,adaptation_balanced_accuracy_threshold,0.19584118543195048,,,,,0.3748849575621229,0.5097925133408134,0.37456262744553215,0.760936809544852,0.2586482171367749,0.2541159627773801
0.05,50,1029,19558,adaptation_platt_probability_0.5,,0.1303216363412647,1.2370258464300221,0.1781336411420294,0.5416933999900155,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,51,1029,19558,locked_zero_threshold,0.0,,,,,0.4355251048164434,0.517199351649755,0.42645125335356315,0.669244365885992,0.3651543374135178,0.35719398711524697
0.05,51,1029,19558,adaptation_balanced_accuracy_threshold,-0.28760553287427393,,,,,0.5290929542898046,0.510124299270703,0.47926429240862234,0.47481219619973486,0.5454364023416711,0.5407505879946825
0.05,51,1029,19558,adaptation_platt_probability_0.5,,-0.17292895552832976,1.1610391258006934,0.1783887835300132,0.5424262825100004,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,52,1029,19558,locked_zero_threshold,0.0,,,,,0.4354739748440536,0.5154674593743394,0.4260739554651051,0.6643835616438356,0.366551357104843,0.359392575928009
0.05,52,1029,19558,adaptation_balanced_accuracy_threshold,0.21784824329265506,,,,,0.3703343900194294,0.5110787368446799,0.37023556624999815,0.773088820150243,0.24906865353911656,0.24394109827180693
0.05,52,1029,19558,adaptation_platt_probability_0.5,,-0.010517797881196191,1.198471992818821,0.17786555783541494,0.5409901928030205,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,53,1029,19558,locked_zero_threshold,0.0,,,,,0.4355762347888332,0.516846561772946,0.4264205637539091,0.6681396376491383,0.36555348589675357,0.3577564168115349
0.05,53,1029,19558,adaptation_balanced_accuracy_threshold,0.9805902424239262,,,,,0.2431230187135699,0.4990467235959369,0.20877461531571861,0.9754750331418471,0.02261841405002661,0.023059617547806523
0.05,53,1029,19558,adaptation_platt_probability_0.5,,-0.06468441917072973,1.185428420237332,0.17794424409825407,0.5412039840398238,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,54,1029,19558,locked_zero_threshold,0.0,,,,,0.43496267512015546,0.5155980983388039,0.4257214999543934,0.66570923552806,0.36548696114954765,0.35826771653543305
0.05,54,1029,19558,adaptation_balanced_accuracy_threshold,-0.17684462559149927,,,,,0.49197259433479906,0.511455264562129,0.4613400637895625,0.5477242598320813,0.47518626929217667,0.469884446262399
0.05,54,1029,19558,adaptation_platt_probability_0.5,,0.14616533714080251,1.2394526223993108,0.17820799217101346,0.5418857634293636,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,55,1029,19558,locked_zero_threshold,0.0,,,,,0.4354739748440536,0.5156990907245864,0.4261197133185441,0.6650463985859478,0.3663517828632251,0.3590857960936701
0.05,55,1029,19558,adaptation_balanced_accuracy_threshold,-0.4472991603823254,,,,,0.5761325288884344,0.5032786146954842,0.49248779306831014,0.36765355722492266,0.6389036721660458,0.6373862358114326
0.05,55,1029,19558,adaptation_platt_probability_0.5,,0.02949131532014606,1.2089955244396604,0.17787112011185757,0.5410038967458745,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,56,1029,19558,locked_zero_threshold,0.0,,,,,0.4345025053686471,0.5153759474264594,0.425336960484069,0.6659301811754308,0.364821713677488,0.3577052868391451
0.05,56,1029,19558,adaptation_balanced_accuracy_threshold,0.2311771506847173,,,,,0.36573269250434604,0.5111735412237073,0.3657233652814262,0.7819266460450729,0.24042043640234168,0.2352490029655384
0.05,56,1029,19558,adaptation_platt_probability_0.5,,0.07390224389023246,1.2165480986641486,0.17794263482656625,0.5411917944137162,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,57,1029,19558,locked_zero_threshold,0.0,,,,,0.43496267512015546,0.516215781939463,0.42584222625161194,0.6674768007070261,0.36495476317189995,0.357449636977196
0.05,57,1029,19558,adaptation_balanced_accuracy_threshold,-0.34779301861554024,,,,,0.5454545454545454,0.5057894315076724,0.48382572626918985,0.43194874060981,0.5796301224055349,0.5769506084466715
0.05,57,1029,19558,adaptation_platt_probability_0.5,,-0.0038158941181493135,1.2003342506569274,0.1778626878666913,0.5409823143999105,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,58,1029,19558,locked_zero_threshold,0.0,,,,,0.4350138050925452,0.5159402025127364,0.42582638148177054,0.6665930181175431,0.3652873869079297,0.35790980672870437
0.05,58,1029,19558,adaptation_balanced_accuracy_threshold,-0.15854296260007494,,,,,0.487012987012987,0.5134791249282427,0.45925775134982527,0.5627485638532921,0.4642096860031932,0.45797116269557214
0.05,58,1029,19558,adaptation_platt_probability_0.5,,0.10395939773504981,1.2264826904031592,0.17803002715693314,0.5414209193291102,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,59,1029,19558,locked_zero_threshold,0.0,,,,,0.4355251048164434,0.5161956157986838,0.4262552682825539,0.6663720724701724,0.3660191591271953,0.35852336639738214
0.05,59,1029,19558,adaptation_balanced_accuracy_threshold,0.22082823929248924,,,,,0.3700276101850905,0.5117284775539682,0.369950048798165,0.7755192222713213,0.24793773283661522,0.24250945904489213
0.05,59,1029,19558,adaptation_platt_probability_0.5,,-0.004590131083769362,1.2001807709926042,0.17786294491406268,0.5409830241126279,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,60,1029,19558,locked_zero_threshold,0.0,,,,,0.43629205440229063,0.5165401305025638,0.42689040050009097,0.6659301811754308,0.36715007982969666,0.35949483587278863
0.05,60,1029,19558,adaptation_balanced_accuracy_threshold,-0.0023848527248103157,,,,,0.4372123939053073,0.5169072218771702,0.4276422976320748,0.6652673442333186,0.3685470995210218,0.36072195521014416
0.05,60,1029,19558,adaptation_platt_probability_0.5,,-0.12281337664919557,1.1703145690006815,0.17813478407900232,0.5417248075219423,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,61,1029,19558,locked_zero_threshold,0.0,,,,,0.4352183249821045,0.5159960415570659,0.42598889730873035,0.6663720724701724,0.36562001064395955,0.3582165865630433
0.05,61,1029,19558,adaptation_balanced_accuracy_threshold,0.06920631869426053,,,,,0.4119030575723489,0.5132592816573722,0.40741539085970924,0.7019443216968626,0.32457424161788184,0.31843746804376727
0.05,61,1029,19558,adaptation_platt_probability_0.5,,-0.017614315820587343,1.1972689113832566,0.17787030505695428,0.541003135362293,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,62,1029,19558,locked_zero_threshold,0.0,,,,,0.4357807546783925,0.5168251903671931,0.42656807355990556,0.6676977463543968,0.36595263437998937,0.35816545659065346
